data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-06-19;Dia 1;#2220UQQ0UU;#2220UQQ0UU;ツ ΔЯ₡ΛↁЄ ☯︎ ㋡ ツ;200;2;#R0JVY98R;BLACK「DR4GON;1;6106;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-19;Dia 1;#2QR292P;#ULQ9UR0QL;Gui_O_Bruxo;300;3;#QCLPL9VQ;Tropa Do Bruxo;5;643;2;0;Witch, Firecracker, Mini P.E.K.K.A, Poison, Hog Rider, Elixir Golem, Wizard, Arrows;RangeBattle;Royal Hogs, Battle Ram, Executioner, Giant, Fireball, Bats, Furnace, Dart Goblin;RangeBattle;;;;;1;1;300;Tower Princess;2
2026-06-19;Dia 1;#2QR292P;#V9L9UCLYG;marionatex 223;450;5;#LLJPJ2JQ;28 royale 29;4;880;4;4;P.E.K.K.A, Skeleton King, Mega Knight, Freeze, Tornado, Giant Skeleton, Battle Healer, Ice Wizard;Barco;Hunter, Monk, Wizard, The Log, Bomber, Prince, Goblin Giant, Dark Prince;Barco;Executioner, Bowler, Archers, Ice Spirit, Ice Golem, Goblin Drill, Poison, Giant Snowball;Barco;Dart Goblin, Little Prince, Valkyrie, Musketeer, Arrows, Electro Wizard, Knight, Electro Giant;Barco;3;1;450;Tower Princess;4
2026-06-19;Dia 1;#2QR292P;#2U0JLP02L;DnL;500;2;#QCLPL9VQ;Tropa Do Bruxo;5;643;4;0;Poison, Barbarian Barrel, Goblin Hut, Graveyard, Ice Spirit, Berserker, Furnace, P.E.K.K.A;RangeBattle;Mega Knight, Wizard, Fireball, Bomber, Skeleton Army, Hog Rider, Witch, Zap;RangeBattle;Inferno Dragon, Elite Barbarians, Knight, Arrows, Miner, Executioner, Bats, Princess;RangeBattle;Electro Giant, Golden Knight, Firecracker, Cannon, Ice Wizard, Valkyrie, Goblin Barrel, The Log;RangeBattle;1;3;500;Tower Princess;4
2026-06-19;Dia 1;TOP_GLOBAL;#2CQJQ2CC8;☠️⚡FERCHOBETO⚡☠;550;5;#P2P2Y880;! ShocK-13 !;4;400;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-19;Dia 1;TOP_GLOBAL;#GRPCQPL89;مراد علم دار;600;4;#P2P2Y880;! ShocK-13 !;4;400;4;0;Lumberjack, Sparky, Electro Dragon, Skeleton Army, Royal Hogs, Golem, Night Witch, Minion Horde;RangeBattle;P.E.K.K.A, Musketeer, Valkyrie, Arrows, Prince, Witch, Rage, Bomber;RangeBattle;Royal Recruits, Archer Queen, Firecracker, Archers, Wizard, Mega Knight, Clone, Electro Spirit;RangeBattle;Dart Goblin, Magic Archer, Executioner, Electro Giant, Mini P.E.K.K.A, Freeze, Mirror, Bowler;RangeBattle;2;2;600;Tower Princess;4
2026-06-19;Dia 1;#2QR292P;#PPLQJC8GP;EL BAIZA;650;4;#LLJPJ2JQ;28 royale 29;4;880;4;0;Valkyrie, Knight, Royal Ghost, Goblin Curse, Electro Giant, Skeletons, Firecracker, Baby Dragon;RangeBattle;Barbarians, Tombstone, P.E.K.K.A, Mother Witch, Rocket, Bowler, Mortar, Barbarian Barrel;Duelo;Clone, Wizard, Sparky, Giant Skeleton, Lightning, Arrows, Skeleton Army, Minion Horde;Duelo;Witch, Mini P.E.K.K.A, Inferno Dragon, Poison, Mega Knight, Balloon, Mirror, Hog Rider;Duelo;1;2;400;Tower Princess;2
2026-06-19;Dia 1;TOP_GLOBAL;#V09V982RG;محمد;700;3;#P2P2Y880;! ShocK-13 !;4;400;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-19;Dia 1;#2QR292P;#JGQ0YQ0J;KickboxinG;700;3;#LLJPJ2JQ;28 royale 29;4;880;6;0;Baby Dragon, Skeleton King, Goblin Giant, Poison, Prince, Firecracker, Mortar, Mini P.E.K.K.A;Duelo;Valkyrie, Wizard, Inferno Dragon, Golem, Skeleton Barrel, Fire Spirit, Fisherman, Skeleton Army;Duelo;;;;;0;2;200;Tower Princess;1
2026-06-19;Dia 1;TOP_GLOBAL;#LRJCQPG08;┊ᴀᴢᴜʀɪᴛʏ ネ;800;2;#P2P2Y880;! ShocK-13 !;4;400;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-19;Dia 1;#2QR292P;#90GRG9VUQ;alexchacal;800;5;#GR8UGRVJ;peru;3;1308;8;8;Witch, Wizard, Mini P.E.K.K.A, Firecracker, Valkyrie, P.E.K.K.A, Electro Wizard, Freeze;Barco;Mega Knight, Golden Knight, Executioner, Golem, Mirror, Baby Dragon, Furnace, Elite Barbarians;Barco;Goblin Cage, Bowler, Magic Archer, Three Musketeers, Goblin Barrel, Hog Rider, Skeleton Army, Princess;Barco;Tesla, Musketeer, Barbarians, Knight, Rage, Goblin Gang, Dart Goblin, Electro Giant;Barco;2;2;400;Tower Princess;4
2026-06-19;Dia 1;#2QR292P;#GGV0U2UPQ;cratos;900;1;#QCLPL9VQ;Tropa Do Bruxo;5;643;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-19;Dia 1;#2QR292P;#JJ92QL9Q2;Baldolino87;925;4;#GR8UGRVJ;peru;3;1308;8;3;Inferno Dragon, P.E.K.K.A, Three Musketeers, Royal Recruits, Elite Barbarians, Baby Dragon, Wizard, Giant Skeleton;Barco;Mega Knight, Witch, Executioner, Balloon;Barco;Knight, Mega Knight, Electro Giant, Giant Skeleton, Skeleton Dragons, Sparky, Rascals, Rocket;RangeBattle;Clone, Fireball, Mirror, Executioner, Magic Archer, Royal Recruits, Three Musketeers, Elite Barbarians;Barco;2;4;575;Tower Princess;6
2026-06-19;Dia 1;#2QR292P;#V8UQYGJ99;⚡ZapMachine⚡;1000;2;#LLJPJ2JQ;28 royale 29;4;880;6;0;Goblin Barrel, Musketeer, Minion Horde, Goblin Gang, Inferno Tower, Royal Recruits, Fireball, Mother Witch;RangeBattle;Cannon, Knight, Mini P.E.K.K.A, Princess, Skeleton Army, Bomber, Ice Golem, Arrows;RangeBattle;;;;;1;1;300;Tower Princess;2
2026-06-19;Dia 1;TOP_GLOBAL;#8G20RU0CV;Maurinho;1050;1;#P2P2Y880;! ShocK-13 !;4;400;8;0;P.E.K.K.A, Wizard, Baby Dragon, Bats, Goblin Barrel, Barbarians, Guards, Fire Spirit;RangeBattle;Dart Goblin, Witch, Royal Giant, Zap, Battle Ram, Skeleton Army, Miner, Spear Goblins;RangeBattle;;;;;1;1;300;Tower Princess;2
2026-06-19;Dia 1;#2QR292P;#2J82JYVRV;CalonSoler;1050;5;#YYG9V0VC;Orcos Samurai;2;1937;8;0;Executioner, Lumberjack, Mini P.E.K.K.A, Electro Wizard, Giant, Minion Horde, Furnace, Dark Prince;RangeBattle;P.E.K.K.A, Royal Giant, Musketeer, Bomber, Valkyrie, Fireball, Fire Spirit, The Log;RangeBattle;Wizard, Knight, Archers, Hog Rider, Tesla, Skeleton Army, Arrows, Guards;Duelo;Witch, Firecracker, Barbarians, Balloon, Zap, Goblin Barrel, Goblin Gang, Baby Dragon;Duelo;1;3;500;Tower Princess;3
