data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-07-02;Reset;#2QR292P;#P9YPVUYRG;chey0 clas;200;5;#LLJPJ2JQ;28 royale 29;3;2900;2;0;Wall Breakers, Firecracker, Golden Knight, Goblin Cage, Goblin Gang, Dark Prince, Hog Rider, Electro Wizard;Duelo;Executioner, Mortar, Tesla, Knight, Berserker, Royal Ghost, Poison, Barbarian Barrel;Duelo;;;;;0;2;200;Tower Princess;1
2026-07-02;Reset;#2QR292P;#V9L9UCLYG;marionatex 223;500;4;#LLJPJ2JQ;28 royale 29;3;2900;4;0;P.E.K.K.A, Golden Knight, Knight, Firecracker, Tornado, Goblin Curse, Ice Spirit, Rage;RangeBattle;Lumberjack, Monk, Wizard, The Log, Cannon, Goblin Gang, Hunter, Ice Wizard;RangeBattle;Dart Goblin, Mighty Miner, Zap, Tesla, Electro Spirit, Bowler, Barbarian Barrel, Valkyrie;RangeBattle;Battle Ram, Musketeer, Mega Knight, Fireball, Giant Snowball, Archers, Mini P.E.K.K.A, Skeleton Army;RangeBattle;1;3;500;Tower Princess;4
2026-07-02;Reset;#2QR292P;#JVGU0Q2Y9;Salvix;500;2;#YYG9V0VC;Orcos Samurai;4;2300;4;0;Valkyrie, Mega Knight, Skeleton King, Executioner, Electro Wizard, Princess, Firecracker, Elixir Golem;RangeBattle;Dart Goblin, Wizard, Magic Archer, Inferno Tower, Goblin Barrel, Skeleton Dragons, Prince, Ram Rider;RangeBattle;Royal Hogs, Dark Prince, Skeleton Barrel, Royal Ghost, Tesla, Minion Horde, Arrows, Elite Barbarians;RangeBattle;Archers, P.E.K.K.A, Mini P.E.K.K.A, Fireball, Baby Dragon, Skeleton Army, Knight, Witch;RangeBattle;1;3;500;Tower Princess;4
2026-07-02;Reset;#2QR292P;#LC90JC98;cristian;500;3;#YYG9V0VC;Orcos Samurai;4;2300;4;0;Firecracker, Little Prince, Electro Dragon, Mega Knight, Musketeer, Hog Rider, Zap, Ram Rider;RangeBattle;Archers, Executioner, Royal Giant, Witch, P.E.K.K.A, Valkyrie, Skeleton Army, Wall Breakers;RangeBattle;Golem, Arrows, Skeleton Barrel, Wizard, Magic Archer, Dart Goblin, Mini P.E.K.K.A, Poison;RangeBattle;Giant, Princess, Goblin Gang, Goblin Barrel, Bomber, Sparky, Inferno Dragon, Bats;RangeBattle;1;3;500;Tower Princess;4
2026-07-02;Reset;#2QR292P;#CCRUUJ00;alexia;500;4;#YYG9V0VC;Orcos Samurai;4;2300;4;0;Royal Recruits, Magic Archer, Lumberjack, Arrows, Baby Dragon, Guards, Berserker, Poison;RangeBattle;Valkyrie, Bowler, Battle Ram, Dark Prince, The Log, Dart Goblin, Prince, Hunter;RangeBattle;P.E.K.K.A, Goblins, Witch, Skeleton Barrel, Goblin Gang, Zap, Knight, Fireball;Duelo;Mega Knight, Mega Minion, Electro Dragon, Hog Rider, Firecracker, Bandit, Mini P.E.K.K.A, Giant Snowball;Duelo;1;3;500;Tower Princess;3
2026-07-02;Reset;#2QR292P;#L8GYPCRUJ;Efiend;550;5;#GR8UGRVJ;peru;2;5350;4;0;P.E.K.K.A, Little Prince, Furnace, Inferno Tower, Ice Spirit, The Log, Bandit, Wall Breakers;RangeBattle;Witch, Giant, Musketeer, Bomb Tower, Heal Spirit, Rage, Firecracker, Arrows;Duelo;Mega Knight, Barbarian Barrel, Wizard, Tesla, Fire Spirit, Earthquake, Guards, Zap;Duelo;Royal Recruits, Mega Minion, Valkyrie, Cannon, Electro Spirit, Bomber, Bats, Ram Rider;Duelo;0;3;300;Tower Princess;2
2026-07-02;Reset;#2QR292P;#2YQ20989V;sajjad;600;4;#99V9V22C;IRAN SOLID;1;7450;4;0;Dart Goblin, Princess, P.E.K.K.A, Witch, Bomber, Tombstone, Dark Prince, Royal Ghost;RangeBattle;Mega Knight, Bowler, Firecracker, Flying Machine, Skeleton Barrel, Inferno Tower, Arrows, Guards;RangeBattle;Lumberjack, Musketeer, Tesla, Balloon, Goblin Barrel, The Log, Goblin Gang, Knight;RangeBattle;Valkyrie, Mini P.E.K.K.A, Wizard, Rage, Fireball, Hog Rider, Electro Wizard, Skeleton Army;RangeBattle;2;2;600;Tower Princess;4
2026-07-02;Reset;#2QR292P;#GJQYGV028;daniL;600;5;#99V9V22C;IRAN SOLID;1;7450;4;0;Royal Giant, Boss Bandit, Golden Knight, Dart Goblin, Witch, Princess, Arrows, Barbarian Barrel;RangeBattle;Firecracker, Mega Knight, Knight, Mega Minion, Executioner, Guards, Bomber, Poison;RangeBattle;Valkyrie, Hog Rider, Baby Dragon, Fireball, Skeleton Army, Rage, Mirror, Skeleton Dragons;RangeBattle;Dark Prince, Wall Breakers, Skeleton Barrel, Tornado, Elixir Golem, Cannon, Tesla, Royal Hogs;RangeBattle;2;2;600;Tower Princess;4
2026-07-02;Reset;#2QR292P;#GU2CU8JY9;joseluis;600;2;#GR8UGRVJ;peru;2;5350;4;0;Electro Giant, Knight, Skeleton King, Valkyrie, Dark Prince, Electro Dragon, Skeleton Barrel, Firecracker;RangeBattle;Mega Knight, Magic Archer, Golden Knight, Hog Rider, Rascals, Arrows, Tesla, Battle Ram;RangeBattle;Giant Skeleton, Royal Ghost, Monk, Wizard, Princess, Musketeer, Goblin Barrel, Fireball;RangeBattle;Goblin Drill, Witch, Little Prince, The Log, Prince, Goblin Gang, Balloon, Furnace;RangeBattle;2;2;600;Tower Princess;4
2026-07-02;Reset;#2QR292P;#JGLQVVP9L;GDAlex18;600;3;#GR8UGRVJ;peru;2;5350;4;0;Skeleton Barrel, Dark Prince, Bowler, Barbarian Barrel, Clone, Witch, Princess, Electro Dragon;RangeBattle;Hunter, Bandit, Fire Spirit, Royal Ghost, Mother Witch, Royal Delivery, Valkyrie, Ice Wizard;RangeBattle;Goblin Drill, Dart Goblin, Arrows, Goblin Gang, Goblin Barrel, Freeze, Ram Rider, Guards;RangeBattle;Firecracker, Royal Hogs, Bats, The Log, Skeleton Army, Magic Archer, Giant Skeleton, Furnace;RangeBattle;2;2;600;Tower Princess;4
