data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-07-19;Dia 3;#2QR292P;#LLLURJ0L2;EL_GRANDE BRUXO;100;4;#QCLPL9VQ;Tropa Do Bruxo;5;1200;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2220UQQ0UU;#U9CGUCLCG;luffy d°nike;250;2;#R0JVY98R;BLACK「DR4GON;2;3159;2;2;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2220UQQ0UU;#VGQCC98Y9;BLACK¿;275;1;#R0JVY98R;BLACK「DR4GON;2;3159;3;3;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#CYRR8YU9;Eddy;400;4;#9C9UVJR8;Donations 2.0;3;4176;2;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#GGV0U2UPQ;cratos;400;3;#QCLPL9VQ;Tropa Do Bruxo;5;1200;2;0;Musketeer, Golden Knight, Mini P.E.K.K.A, Skeleton Dragons, Baby Dragon, Hog Rider, Elixir Golem, Skeleton Barrel;RangeBattle;Firecracker, Valkyrie, Mega Knight, Executioner, Witch, Tombstone, Clone, Princess;RangeBattle;;;;;2;0;400;Tower Princess;2
2026-07-19;Dia 3;#2220UQQ0UU;#20RPGGQV99;Gustavo;400;1;#J00J9Q0L;Top Resenhas;3;1800;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#PYRCY8CGG;vitorugoBL;550;2;#QCLPL9VQ;Tropa Do Bruxo;5;1200;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#8U0L2VLVC;standly;625;5;#2Q2JGURL;www.geppetto.sk;2;7328;4;1;Balloon, Baby Dragon, Executioner, Giant, Goblin Gang, Zap, Bandit, Bomber;RangeBattle;Electro Giant, Royal Hogs, Wizard, Ram Rider, P.E.K.K.A, Mega Knight, Mini P.E.K.K.A, Giant Skeleton;Barco;Minion Horde, Electro Wizard, Executioner, Sparky;Barco;;;1;3;425;Tower Princess;4
2026-07-19;Dia 3;#2QR292P;#8YJ9UG8Q;Cueio;950;1;#QCLPL9VQ;Tropa Do Bruxo;5;1200;8;8;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#82YL8QLPU;Janci;1300;4;#2Q2JGURL;www.geppetto.sk;2;7328;12;0;P.E.K.K.A, Wizard, Mega Knight, Giant Skeleton, Electro Dragon, Minion Horde, Barbarians, Bowler;Barco;Rascals, Prince, Sparky, Three Musketeers;Barco;Royal Giant, Bats, Little Prince, Fisherman, Royal Ghost, Fireball, The Log, Vines;RangeBattle;Wizard, Tesla, Dark Prince, Golem, Mega Minion, Prince, Lightning, Arrows;RangeBattle;1;5;625;Tower Princess;6
2026-07-19;Dia 3;#2QR292P;#8RU2Q8QGR;USAF HC;1300;3;#9C9UVJR8;Donations 2.0;3;4176;12;12;Royal Giant, Wizard, Earthquake, Freeze, Balloon, Flying Machine, Electro Giant, Electro Wizard;Barco;Valkyrie, Electro Dragon, Boss Bandit, Inferno Tower, Night Witch, Graveyard, Three Musketeers, Golem;Barco;Archers, Golden Knight, Rocket, Knight, Inferno Dragon, Witch, Mega Knight, Fire Spirit;Barco;Executioner, P.E.K.K.A, Little Prince, Mirror, Battle Ram, Mother Witch, Spirit Empress, Baby Dragon;Barco;4;0;500;Tower Princess;4
2026-07-19;Dia 3;#2220UQQ0UU;#C2L2UVJ8;Supermann;1300;1;#GRJJ2CLC;Gamingghosts315;1;6000;8;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#YGGRCRV0V;Radman AS;1425;5;#R0JUGVR9;TITA;1;7389;8;1;;;;;;;;;0;0;0;Tower Princess;0
2026-07-19;Dia 3;#2QR292P;#JQ0U0U9P8;Angy4;1700;2;#GQC8L2CG;TESCHIO NERO;4;1959;13;0;Firecracker, Mega Knight, Witch, Goblin Barrel, Ram Rider, Furnace, Inferno Tower, Baby Dragon;RangeBattle;P.E.K.K.A, Skeletons, Flying Machine, Elixir Golem, Valkyrie, Fireball, Mother Witch, Cannon;RangeBattle;Executioner, Mortar, Mini P.E.K.K.A, Goblin Hut, Ice Wizard, Hog Rider, Mirror, Hunter;RangeBattle;;;1;2;400;Tower Princess;3
2026-07-19;Dia 3;#2QR292P;#Q98GY088U;grin vich;1800;4;#R0JUGVR9;TITA;1;7389;10;0;Valkyrie, Royal Recruits, Inferno Dragon, Freeze, Wizard, Dart Goblin, Minion Horde, Royal Giant;RangeBattle;Mega Knight, P.E.K.K.A, Goblin Barrel, Rage, Hog Rider, Magic Archer, Executioner, Mother Witch;RangeBattle;Furnace, Boss Bandit, Musketeer, The Log, Elite Barbarians, Sparky, Skeleton Barrel, Prince;RangeBattle;Firecracker, Dark Prince, Cannon, Poison, Witch, Void, Ram Rider, Elixir Golem;RangeBattle;4;0;800;Tower Princess;4
