data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-07-12;Dia 3;#2220UQQ0UU;#VGQCC98Y9;BLACK¿;100;1;#R0JVY98R;BLACK「DR4GON;1;3112;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-12;Dia 3;#2QR292P;#CPGLVC09P;sandro;125;3;#GQC8L2CG;TESCHIO NERO;4;2047;1;1;;;;;;;;;0;0;0;Tower Princess;0
2026-07-12;Dia 3;#2QR292P;#2QR292P;ツ ︻デ═一⟿ΔЯ₡λↁΣ☯︎;500;1;#QCLPL9VQ;Tropa Do Bruxo;5;800;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-12;Dia 3;#2QR292P;#29GLL9R02;BybyZx;500;2;#QCLPL9VQ;Tropa Do Bruxo;5;800;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-12;Dia 3;#2QR292P;#VY0GGC09P;saman;1100;5;#R0JUGVR9;TITA;2;6144;8;0;Musketeer, Archer Queen, Dark Prince, Fisherman, Goblin Giant, Royal Delivery, Skeletons, Sparky;RangeBattle;Mega Knight, Golden Knight, Witch, Fire Spirit, The Log, Valkyrie, Rocket, Berserker;RangeBattle;Barbarians, Boss Bandit, Princess, Ice Spirit, Arrows, Guards, Executioner, Cannon;RangeBattle;Zap, Knight, Skeleton King, Tesla, Bats, Royal Giant, Wizard, Electro Spirit;RangeBattle;3;1;700;Tower Princess;4
2026-07-12;Dia 3;#2QR292P;#99JLVRGR;momo;1175;5;#2Q2JGURL;www.geppetto.sk;1;7158;11;11;Witch, Wizard, Hog Rider, Rage, Balloon, Clone, Skeleton Army, Poison;Barco;Firecracker, Valkyrie, Little Prince, Spirit Empress, Giant, Goblin Gang, Barbarian Hut, Musketeer;Barco;Mega Knight, Barbarians, Royal Ghost, Goblin Drill, Electro Giant, Dart Goblin, Magic Archer, Baby Dragon;Barco;;;2;1;325;Tower Princess;3
2026-07-12;Dia 3;#2QR292P;#82YL8QLPU;Janci;1200;4;#2Q2JGURL;www.geppetto.sk;1;7158;9;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-12;Dia 3;#2QR292P;#20LUUJ9QRR;meysam;1200;4;#R0JUGVR9;TITA;2;6144;8;0;Prince, Firecracker, Boss Bandit, Bomber, Rascals, Goblin Gang, Fireball, Mega Knight;RangeBattle;Elite Barbarians, Mini P.E.K.K.A, Magic Archer, Spear Goblins, Royal Ghost, Goblin Barrel, Minions, Arrows;RangeBattle;Executioner, Musketeer, Knight, Freeze, Dark Prince, Princess, Skeleton Army, Goblins;RangeBattle;Archers, Valkyrie, Golden Knight, Guards, Electro Wizard, Ronin, Zap, The Log;RangeBattle;2;2;600;Tower Princess;4
2026-07-12;Dia 3;#2QR292P;#8U88JV0L;mog007;1300;3;#2Q2JGURL;www.geppetto.sk;1;7158;7;0;Valkyrie, Boss Bandit, Baby Dragon, Inferno Dragon, Witch, Fire Spirit, Goblin Demolisher, Archers;Duelo;Furnace, Wizard, Dart Goblin, Poison, Skeleton Army, Ram Rider, Bowler, Princess;Duelo;Electro Dragon, Giant Skeleton, Bats, Arrows, Minions, Firecracker, Giant, Night Witch;Duelo;Wizard, Bowler, Electro Dragon, Executioner, Minions, Mega Knight, Night Witch, Ram Rider;Barco;2;1;575;Tower Princess;2
2026-07-12;Dia 3;#2QR292P;#YG9VCC998;Marcooo!11;1400;2;#2Q2JGURL;www.geppetto.sk;1;7158;10;0;P.E.K.K.A, Musketeer, Dart Goblin, Goblin Gang, Skeleton Army, Arrows, Goblin Barrel, Giant Skeleton;RangeBattle;Mega Knight, Firecracker, Zap, Wizard, Goblins, Hog Rider, Knight, Sparky;RangeBattle;;;;;1;1;300;Tower Princess;2
2026-07-12;Dia 3;#2QR292P;#PPPLJ2PJ;KIRA;1700;4;#9C9UVJR8;Donations 2.0;3;5547;16;14;Witch, Magic Archer, Inferno Dragon, Giant Snowball, Royal Hogs, Princess, Flying Machine, Hog Rider;Barco;Wizard, Knight, Archers, Elite Barbarians, Ram Rider, P.E.K.K.A, Bomber, The Log;Barco;Dart Goblin, Skeleton King, Skeleton Army, Bats, Elixir Golem, Goblin Gang, Furnace, Fireball;Barco;Royal Giant, Mega Minion, Mega Knight, Ronin, Mini P.E.K.K.A, Arrows, Minions, Firecracker;Barco;4;3;725;Tower Princess;7
2026-07-12;Dia 3;#2QR292P;#8RU2Q8QGR;USAF HC;1825;3;#9C9UVJR8;Donations 2.0;3;5547;16;15;Royal Giant, Wizard, Earthquake, Freeze, Balloon, Flying Machine, Electro Giant, Electro Wizard;Barco;Valkyrie, Electro Dragon, Boss Bandit, Inferno Tower, Night Witch, Graveyard, Three Musketeers, Golem;Barco;;;;;1;1;200;Tower Princess;2
2026-07-12;Dia 3;#2QR292P;#PC88JLJV;raymondo;2000;2;#9C9UVJR8;Donations 2.0;3;5547;15;0;Knight, Fire Spirit, Royal Giant, Archers, Prince, P.E.K.K.A, Goblins, Mega Knight;RangeBattle;Hog Rider, Musketeer, Goblin Barrel, Arrows, Valkyrie, Witch, Wizard, Electro Wizard;RangeBattle;Giant, Skeleton Army, Minion Horde, Fireball, The Log, Rage, Elite Barbarians, Executioner;RangeBattle;;;0;3;300;Tower Princess;3
