data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-09-11;Dia 1;#2QR292P;#VL20YLG28;BEBIJU;75;3;#LVJR8JLR;BARDERO$;4;600;1;1;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#2Y92Q222Q;Vengeance;300;1;#LYQJPCC;Nova eHope;5;202;2;0;Royal Giant, Little Prince, Furnace, Firecracker, Suspicious Bush, Barbarian Barrel, Wizard, Guards;RangeBattle;Royal Hogs, Dart Goblin, Barbarians, Zap, Electro Giant, Bats, Goblin Gang, Miner;RangeBattle;;;;;1;1;300;Tower Princess;2
2026-09-11;Dia 1;#2QR292P;#UYG920UCQ;the_killer;350;2;#LVJR8JLR;BARDERO$;4;600;4;4;Barbarians, Mini P.E.K.K.A, Wizard, Golem, Ice Wizard, Skeleton Dragons, Witch, Spear Goblins;Barco;Electro Dragon, Knight, Royal Ghost, P.E.K.K.A, Goblins, Royal Hogs, Skeleton Army, Prince;Barco;Mega Knight, Minions, Furnace, Hog Rider, Goblin Gang, Executioner, Giant, Dark Prince;Barco;Sparky, Royal Giant, Skeleton King, Valkyrie, Baby Dragon, Mother Witch, Goblin Machine, Goblin Giant;Barco;1;3;350;Tower Princess;4
2026-09-11;Dia 1;#2220UQQ0UU;#VGQCC98Y9;BLACK¿;350;1;#R0JVY98R;BLACK「DR4GON;1;3000;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2220UQQ0UU;#U9CGUCLCG;luffy d°nike;350;2;#R0JVY98R;BLACK「DR4GON;1;3000;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#8CQURRP99;Clasher;450;5;#GLVLYLCU;Velha Guarda;1;3340;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#UPPJQ2U08;Professor;575;4;#GLVLYLCU;Velha Guarda;1;3340;4;1;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#CJL22RP2C;Jeanzinho17;600;3;#GLVLYLCU;Velha Guarda;1;3340;3;0;Skeleton Barrel, Mighty Miner, Mini P.E.K.K.A, Goblin Barrel, Cannon, The Log, Goblin Gang, Princess;Duelo;Tesla, Balloon, Witch, Wall Breakers, Ice Spirit, Knight, Barbarian Barrel, Arrows;Duelo;Valkyrie, Vines, Dart Goblin, Zap, Goblin Hut, Firecracker, Hog Rider, Ice Wizard;Duelo;;;2;0;500;Tower Princess;1
2026-09-11;Dia 1;#2QR292P;#U0GRRRVP2;LUKINHA;700;2;#GLVLYLCU;Velha Guarda;1;3340;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#Q8Y09QULG;Mario;700;2;#QVUQYGCU;frijoleros;2;1800;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-11;Dia 1;#2QR292P;#GGV0U2UPQ;cratos;700;2;#QCLPL9VQ;Tropa Do Bruxo;3;1000;4;0;Ram Rider, Knight, Minion Horde, Magic Archer, Goblin Gang, Mirror, Prince, Wizard;RangeBattle;Barbarians, Royal Ghost, Electro Wizard, Hunter, Ice Wizard, Royal Hogs, Balloon, Dart Goblin;RangeBattle;Musketeer, Golden Knight, Mini P.E.K.K.A, Skeleton Dragons, Baby Dragon, Hog Rider, Elixir Golem, Skeleton Barrel;RangeBattle;Firecracker, Valkyrie, Mega Knight, Executioner, Witch, Tombstone, Clone, Princess;RangeBattle;3;1;700;Tower Princess;4
2026-09-11;Dia 1;#2QR292P;#20PYCJGUUG;Cristianed701;800;1;#LVJR8JLR;BARDERO$;4;600;4;0;Zappies, Ram Rider, Bowler, Bats, Tornado, Lightning, Rascals, Rage;RangeBattle;Firecracker, Mini P.E.K.K.A, Bomber, Skeletons, Arrows, Dart Goblin, Skeleton Barrel, Inferno Tower;RangeBattle;Baby Dragon, Ice Golem, Hunter, Tesla, Ronin, Fireball, Goblin Gang, The Log;RangeBattle;Princess, Knight, Archer Queen, Dark Prince, Goblin Hut, Ice Spirit, Battle Ram, Electro Spirit;RangeBattle;4;0;800;Tower Princess;4
2026-09-11;Dia 1;#2QR292P;#R0U9PG;DomNato;1200;1;#QCLPL9VQ;Tropa Do Bruxo;3;1000;8;0;Hunter, Tesla, Knight, Tornado, Fireball, Elite Barbarians, Executioner, Cannon;RangeBattle;Mega Knight, Musketeer, Boss Bandit, Mirror, Ice Golem, Dark Prince, Guards, Poison;RangeBattle;Firecracker, Bowler, Zap, Wizard, Archers, P.E.K.K.A, Goblin Gang, Miner;RangeBattle;Dart Goblin, Giant Skeleton, Valkyrie, The Log, Hog Rider, Witch, Prince, Ice Spirit;RangeBattle;2;2;600;Tower Princess;4
2026-09-11;Dia 1;TOP_GLOBAL;#PV0QUCUCG;XPatox;1300;5;#P2P2Y880;! ShocK-13 !;5;981;8;0;Firecracker, Skeleton King, Tombstone, Earthquake, Arrows, Goblin Gang, Lightning, Golem;RangeBattle;Valkyrie, Dark Prince, Golden Knight, Goblin Cage, Rocket, Zap, Tornado, Flying Machine;RangeBattle;Mega Knight, Ice Wizard, Witch, Goblin Drill, Goblin Curse, Electro Wizard, Furnace, Poison;RangeBattle;Goblin Barrel, Musketeer, Princess, The Log, Bandit, Inferno Tower, Guards, Fireball;RangeBattle;2;2;600;Tower Princess;4
2026-09-11;Dia 1;#2QR292P;#9LJC9L99U;Dumaux;1300;1;#GLVLYLCU;Velha Guarda;1;3340;8;0;Witch, Musketeer, Royal Hogs, Poison, Guards, Mirror, Barbarian Barrel, Zap;RangeBattle;Goblin Cage, Mighty Miner, Knight, Graveyard, Baby Dragon, Vines, Arrows, Ice Wizard;RangeBattle;Wizard, Skeleton King, Goblin Barrel, Fireball, Mother Witch, Ronin, Balloon, The Log;Duelo;Mega Knight, Boss Bandit, Tesla, Royal Giant, Tornado, Firecracker, Elixir Golem, Dark Prince;Duelo;1;3;500;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#2QYR022C;TheDan17;1350;4;#P2P2Y880;! ShocK-13 !;5;981;8;0;Valkyrie, Giant, Mini P.E.K.K.A, Witch, Graveyard, Tornado, Bowler, Giant Snowball;RangeBattle;Elite Barbarians, Berserker, Mega Knight, Furnace, Poison, Knight, Zap, Ram Rider;Duelo;Royal Ghost, Magic Archer, Battle Ram, Goblin Gang, Arrows, Bandit, P.E.K.K.A, Barbarian Barrel;Duelo;Goblin Cage, Fireball, Royal Hogs, Zappies, Royal Recruits, Flying Machine, Electro Spirit, Rage;Duelo;0;3;300;Tower Princess;2
2026-09-11;Dia 1;TOP_GLOBAL;#CJGGUPVJY;Denis;1400;3;#P2P2Y880;! ShocK-13 !;5;981;8;0;P.E.K.K.A, Golden Knight, Wizard, Skeleton Army, Tornado, Bomber, Bats, Wall Breakers;RangeBattle;Cannon, Ice Golem, Skeletons, Electro Spirit, Fireball, Musketeer, Zap, Hog Rider;RangeBattle;Mega Knight, Berserker, Tesla, Valkyrie, Arrows, Minions, Miner, Dart Goblin;RangeBattle;Goblin Barrel, Knight, Princess, Inferno Tower, Goblin Gang, Ice Spirit, Rocket, The Log;RangeBattle;2;2;600;Tower Princess;4
2026-09-11;Dia 1;TOP_GLOBAL;#2Y8LJJL8;Mr Omix;1500;1;#P2P2Y880;! ShocK-13 !;5;981;8;0;Skeleton Barrel, Golden Knight, Skeleton Army, Goblin Barrel, The Log, Princess, Inferno Tower, Dart Goblin;RangeBattle;Royal Hogs, Berserker, Royal Ghost, Fireball, Goblin Hut, Electro Spirit, Furnace, Arrows;Duelo;Tesla, Valkyrie, Skeletons, Firecracker, Zap, Ice Spirit, Hog Rider, Earthquake;Duelo;Electro Dragon, Mini P.E.K.K.A, Baby Dragon, Golem, Lightning, Barbarian Barrel, Elixir Collector, Tornado;RangeBattle;3;1;800;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#22LVUUJVP;Bassam;1500;2;#P2P2Y880;! ShocK-13 !;5;981;8;0;Baby Dragon, Balloon, Knight, Ice Spirit, Freeze, Berserker, Tornado, Bomber;Duelo;Royal Giant, Barbarian Barrel, Royal Ghost, Fisherman, Hunter, Fireball, Heal Spirit, Goblins;Duelo;Royal Hogs, Golden Knight, Archer Queen, Poison, Bomb Tower, Fire Spirit, Arrows, Zappies;Duelo;Firecracker, Mighty Miner, Cannon, Skeletons, Electro Spirit, Earthquake, The Log, Hog Rider;RangeBattle;2;1;600;Tower Princess;2
2026-09-11;Dia 1;#2QR292P;#80PYU8L0U;jsdl;1500;1;#QVUQYGCU;frijoleros;2;1800;8;0;Mega Knight, Archer Queen, Firecracker, Zappies, Electro Wizard, Dark Prince, Minions, Valkyrie;RangeBattle;Royal Giant, Mini P.E.K.K.A, Knight, Bowler, Elixir Golem, Rocket, Electro Dragon, Musketeer;RangeBattle;Lumberjack, Giant, Magic Archer, Hunter, Bats, Goblin Gang, Ronin, Archers;RangeBattle;P.E.K.K.A, Wizard, Witch, Minion Horde, Bandit, Executioner, Baby Dragon, Fireball;RangeBattle;3;1;700;Tower Princess;4
2026-09-11;Dia 1;TOP_GLOBAL;#2220P0R8;18✨Marco;1700;4;#8UJ2UUJ8;#MuUuKaNs!!;2;3435;8;0;Goblin Barrel, Valkyrie, Ice Spirit, The Log, Inferno Tower, Rocket, Goblin Gang, Princess;RangeBattle;Baby Dragon, Golden Knight, Goblin Cage, Electro Giant, Lightning, Tornado, Bomber, Guards;Duelo;Mortar, Skeleton King, Skeleton Barrel, Barbarian Barrel, Ice Wizard, Cannon Cart, Fireball, Bats;Duelo;Witch, Bowler, Giant Snowball, Mini P.E.K.K.A, Arrows, Giant, Graveyard, Minions;Duelo;3;0;700;Tower Princess;2
2026-09-11;Dia 1;TOP_GLOBAL;#9JRPP0CJJ;MuK｜⚡Oxygen⚡;1700;5;#8UJ2UUJ8;#MuUuKaNs!!;2;3435;8;0;Inferno Dragon, Balloon, Valkyrie, Guards, Zap, Skeleton Dragons, Fireball, Lava Hound;RangeBattle;Cannon, Mighty Miner, Firecracker, The Log, Hog Rider, Ice Spirit, Earthquake, Skeletons;Duelo;Baby Dragon, Knight, Barbarian Barrel, Goblin Hut, Graveyard, Poison, Ice Wizard, Tornado;Duelo;Mega Knight, Archer Queen, Wall Breakers, Prince, Goblin Gang, Miner, Bandit, Arrows;RangeBattle;4;0;900;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#9GPR8R98;Games90;1700;2;#9LVQLR;Band of Adultes;4;3435;8;0;Zap, Goblins, Elite Barbarians, Goblin Demolisher, Goblin Curse, Miner, Phoenix, Electro Spirit;RangeBattle;Wall Breakers, Wizard, Skeleton Barrel, Royal Ghost, Arrows, Bandit, Cannon, Dart Goblin;RangeBattle;Giant Snowball, Ice Wizard, Lumberjack, Giant Skeleton, Skeleton Dragons, Ice Spirit, Clone, Minion Giant;Duelo;Inferno Dragon, Valkyrie, Tombstone, The Log, Poison, Spear Goblins, Guards, Spirit Empress;Duelo;3;1;800;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#PLQUQQ9;PXDeMON;1700;3;#9LVQLR;Band of Adultes;4;3435;8;0;Mega Knight, Mega Minion, Ice Wizard, Spirit Empress, Ronin, Minion Giant, Void, Giant Snowball;RangeBattle;P.E.K.K.A, Dark Prince, Battle Ram, Electro Wizard, Mother Witch, Skeleton Dragons, Poison, Zap;RangeBattle;Barbarians, Giant, Wizard, Balloon, Lumberjack, Minions, Goblin Gang, Arrows;Duelo;Royal Giant, Tombstone, Elite Barbarians, Phoenix, Fisherman, Zappies, Fireball, Rage;Duelo;4;0;900;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#9L2YQ9JQ;Veerox✨✝️;1700;4;#9LVQLR;Band of Adultes;4;3435;8;0;Furnace, Berserker, Giant Snowball, Poison, Graveyard, Goblin Hut, Ice Spirit, Knight;RangeBattle;Elite Barbarians, Goblinstein, Mortar, Cannon Cart, Fireball, Minions, Barbarian Barrel, Goblins;RangeBattle;Valkyrie, Mega Minion, Goblin Cage, Lava Hound, Lightning, Skeleton Dragons, Guards, Arrows;Duelo;Lumberjack, Wizard, Battle Ram, Giant Skeleton, Vines, Mother Witch, Zappies, The Log;Duelo;3;1;800;Tower Princess;3
2026-09-11;Dia 1;TOP_GLOBAL;#8QCGP0C9Q;TONTON JULIO;1700;5;#9LVQLR;Band of Adultes;4;3435;8;0;Electro Dragon, Barbarian Barrel, Lumberjack, Golem, Skeleton Dragons, Tornado, Night Witch, Elixir Collector;RangeBattle;Royal Hogs, Goblin Cage, Royal Recruits, Zappies, Fire Spirit, Fireball, Flying Machine, Arrows;RangeBattle;Goblin Giant, Mini P.E.K.K.A, Knight, Zap, Minions, Electro Wizard, Rage, Sparky;Duelo;Firecracker, Mighty Miner, Giant Snowball, Hog Rider, Ice Spirit, Earthquake, Guards, Bomb Tower;Duelo;3;1;800;Tower Princess;3
